state,median,lower_bound,upper_bound
alabama,36.36822804156,5.85375607724393,90.467149429532
california,108.517562524466,-9.17500340967112,340.756279142175
connecticut,20.365203093256,3.05251802828802,52.6646839049538
georgia,83.9511978544706,15.8116126560252,193.029519298338
iowa,8.92229917477608,1.04969227889827,22.7376417048757
idaho,1.03695265712723,-0.97513654322102,4.55174162402813
illinois,78.9213096500295,9.49471233818578,201.378727004486
indiana,19.8975595291371,0.0685362570078846,59.9120733235796
kansas,1.77755144278043,-10.1942577234425,16.6488408787861
kentucky,18.5329887858598,0.980416635428358,51.0891649445428
louisiana,39.2897580444,5.81907026439083,92.9849096748435
massachusetts,47.8449261132228,7.79087045818425,113.574205694234
maryland,12.7020644613402,-4.3893861922821,47.914664416288
maine,8.15967153893093,1.25202178468732,19.4937127123722
michigan,26.161014439191,-4.28811134769939,85.9262198702533
minnesota,4.9348066772364,-8.26731904649379,24.9709326241876
missouri,24.0105625933446,1.8664222701566,65.6116537812681
mississippi,27.3082681055392,4.80650264561714,61.4130868655939
montana,-0.424450728967494,-2.24676324470442,0.655245617423161
north dakota,0.237912145138957,-0.672104167097799,1.51621318838342
new hampshire,2.34425781320583,-0.215013013276926,8.12561103949567
new jersey,35.1310159666926,1.96677674279628,98.9973990257046
new mexico,1.52183310167905,-3.89263620082005,9.26057506453385
nevada,1.51047072043777,-3.68433675003163,8.99229761587277
new york,117.667346774069,17.3763709350274,296.349475775606
ohio,42.387082469499,1.44715697406062,117.168116258097
oklahoma,12.8098099689505,-4.46968613671835,43.7505625063079
oregon,10.2687155820554,-8.37977830106558,40.6575912447115
pennsylvania,38.3038317008942,-0.00243468550139102,114.17020071235
rhode island,3.37565013058196,0.185859784153373,10.168462549619
south dakota,0.517349236202846,-0.769100722335994,2.62937478335838
tennessee,23.9290704269269,1.87165572630429,64.7196262012901
texas,245.669048902309,40.1287721098067,586.27693468626
utah,4.57402916061086,-1.44399108189677,15.774461789629
virginia,31.867944657101,5.00221673369376,77.7141881436863
vermont,1.41192393794422,-0.0763660426314764,4.29823210414794
washington,-0.199412685851757,-28.3261954693229,26.8158448470444
wisconsin,26.0107865966919,3.52937410519391,64.4442308697469
wyoming,-0.131398020182941,-1.43791417217754,0.911124899889913
state_sum,1167.48474258266,36.4487805547592,3138.5209758175
