state,median,lower_bound,upper_bound,group
connecticut,1.030524984204,0.209134743298339,2.16931045224192,Male
georgia,3.43653934907781,0.664623147951642,6.50343001366889,Male
iowa,0.213225978409071,0.0416675503868299,0.433709958049538,Male
idaho,0.107089309563142,-1.87598094401733e-4,0.295566117834997,Male
illinois,1.41915506855641,0.26686371870121,3.04031087652257,Male
indiana,1.35538336599962,0.213405259079906,2.90606136583895,Male
kansas,-0.0749382925202949,-0.419175827611085,0.161585010369777,Male
kentucky,0.678849398591284,0.111318295390911,1.34007496680627,Male
louisiana,1.57075971395719,0.298831114817509,3.04682582442339,Male
massachusetts,1.68725502205432,0.325353614895867,3.37257417559229,Male
maryland,1.0355907069511,-0.347254262638586,3.43985502071952,Male
maine,0.0890454094176049,-0.0514618328998937,0.32970498483555,Male
michigan,0.974407960959277,0.114145810558806,2.44235514620521,Male
minnesota,-0.0905152347653529,-0.318337751745063,0.0347764544577092,Male
missouri,0.899896723675105,0.148647146077267,1.99223143539329,Male
mississippi,1.1072066940685,0.206718548967009,2.12051744560903,Male
montana,-0.0284695138346258,-0.108868892067778,0.0182032664367597,Male
north dakota,-0.00853237621472583,-0.0404460676331597,0.0112603058411725,Male
new hampshire,0.0852579997452282,-0.14141883389301,0.405673997571411,Male
new jersey,1.31369512215413,0.229336633121942,2.94466067150382,Male
new mexico,0.0451342368932548,-0.0293632276000179,0.169724096825497,Male
nevada,0.122367247838178,-0.00225568425496918,0.340237732947262,Male
new york,4.92189739537763,0.971577624354453,9.79741943970037,Male
ohio,1.56210728451857,0.303075309958706,3.16595428404834,Male
oklahoma,0.219258962668547,0.0118860487026764,0.598871523299742,Male
oregon,-0.240580691268358,-0.629148561561802,-0.0184025915121354,Male
pennsylvania,1.36035484312223,0.0246232843342212,3.70551217671989,Male
rhode island,0.369180650619023,0.0533754326838479,0.86904357078659,Male
south dakota,-0.00397381391353629,-0.0491499345875755,0.0335542550616265,Male
tennessee,0.834160538803499,-0.02288190458135,2.43678077696758,Male
texas,7.94703055494007,1.44428059770836,15.0173280778059,Male
utah,0.165712979069041,0.027420653741603,0.382427704203149,Male
virginia,2.15135918873382,0.431067900876429,4.19020342045688,Male
vermont,0.0260056883219191,-0.0353156487659441,0.118778523173139,Male
washington,-0.223444371994523,-0.765345349845984,0.0693113809703733,Male
wisconsin,0.561737099835164,0.108706240974441,1.15557282238134,Male
wyoming,-0.0154246277532048,-0.0786403349224776,0.0254115799313594,Male
state_sum,40.6314140086843,3.91223543592777,87.5040428019606,Male
california,1.33685762164812,0.241401084301852,2.81211088101314,White
connecticut,0.861320023169382,0.157700176763884,1.80594685420712,White
georgia,1.92896672129476,0.339790039458964,3.66036992974201,White
iowa,0.252470270758499,0.0479160635099563,0.507253535365733,White
idaho,0.107485574514936,-0.00114484525904335,0.303735151708939,White
illinois,0.959106842347454,0.176731981349457,2.0829567859845,White
indiana,1.33953493260123,0.238743078815456,2.87596631771384,White
kansas,-0.0800153169428644,-0.410373721737059,0.163735533233175,White
kentucky,0.70363831317341,0.128460184774341,1.40131193694874,White
louisiana,0.874145640038223,0.185496091168859,1.66725423844783,White
massachusetts,1.38118323111254,0.297089202525661,2.7187560048955,White
maryland,0.540261443559994,-0.190455903245315,1.76617140243092,White
maine,0.106247180738394,-0.0660178084922831,0.400269497715407,White
michigan,0.817042936170434,0.114920152341553,2.01587435066873,White
minnesota,-0.0971666633165659,-0.352346208202464,0.034382142212867,White
missouri,0.829258804186013,0.133934028198398,1.83055413490375,White
mississippi,0.497759723553746,0.0977397925850269,0.949427102773004,White
montana,-0.0310759822950056,-0.120042273802485,0.0179409923275379,White
north dakota,-0.0100111152112144,-0.0466846096812097,0.0130459950229456,White
new hampshire,0.0698923731944643,-0.106043276154031,0.320139835697376,White
new jersey,0.720425535831118,0.123482346913187,1.66553952556705,White
new mexico,0.0162948119669515,-0.0106719340992965,0.0621481427632898,White
nevada,0.0752761739706358,-3.05580191693058e-4,0.215769458758891,White
new york,2.85556565671464,0.528825603565971,5.69114235365368,White
ohio,1.51548742925557,0.287852250163804,3.0463361437897,White
oklahoma,0.156001349262563,0.0126314403789007,0.426365885938185,White
oregon,-0.248048421381843,-0.647083369179363,-0.0255406694627725,White
pennsylvania,1.02087451323377,0.0119134499050247,2.84608534138672,White
rhode island,0.34416532625391,0.0437868591391929,0.80639913448516,White
south dakota,-0.00403456865052821,-0.0564870848920386,0.0407088428184056,White
tennessee,0.608701965148183,-0.0438477491187054,1.81399884970778,White
texas,3.6337976398661,0.745637975095836,6.8306595479135,White
utah,0.181165545042303,0.0279095451704,0.417762543363921,White
virginia,1.83517807493249,0.333870100605424,3.62917563781348,White
vermont,0.0324661664088428,-0.0465638401480172,0.152332769336104,White
washington,-0.197081795559772,-0.667532684785295,0.048145468220665,White
wisconsin,0.529427999940503,0.0989412642959865,1.08900142929498,White
wyoming,-0.0161886996065491,-0.0836638345630934,0.0270214839612095,White
state_sum,25.4463772569248,1.52550798747574,56.130254512323,White
alabama,1.29798060405248,0.241826278489675,2.73458077770014,Black
california,0.518533736173283,0.0939191282090115,1.16184903856254,Black
connecticut,0.200556999187917,0.0365418507239679,0.450362879240779,Black
georgia,3.23389641758012,0.681070622518816,6.30639576518129,Black
iowa,0.0360148266463851,0.00656646507553793,0.0865075614468895,Black
illinois,0.788689163363758,0.140110224332254,1.80845351938565,Black
indiana,0.393034771969033,0.0728652608359836,0.886004618107231,Black
kansas,-0.0165405325755079,-0.0915404428176846,0.036965216594032,Black
kentucky,0.182178930612281,0.0327215403364211,0.397894680952421,Black
louisiana,1.90792206289038,0.319188506690687,3.7132881803372,Black
massachusetts,0.2863990014586,0.0516491357653923,0.644510054013445,Black
maryland,0.988100286332851,-0.347064687270627,3.26574503463262,Black
michigan,0.469721948257676,0.0556375554611343,1.19067792110933,Black
minnesota,-0.0163448850258344,-0.0766710340478985,0.00636844998398861,Black
missouri,0.348447369324771,0.0562436137609992,0.804750666612147,Black
mississippi,1.42948751504197,0.284421852764937,2.78608612585203,Black
new jersey,0.638603535613726,0.0867515017742,1.51312172155777,Black
nevada,0.04128289118238,-1.66832315844784e-4,0.140699241579471,Black
new york,2.51903406774612,0.496756526470414,5.23875591155676,Black
ohio,0.687917998497245,0.131263851667953,1.4483081203515,Black
oklahoma,0.0693121589523338,0.00333885257518854,0.195811258371376,Black
pennsylvania,0.554865886920837,9.19856140932892e-4,1.5890365152105,Black
rhode island,0.0303270369784856,0.00388970950922931,0.0778985111709668,Black
tennessee,0.555249497639548,-0.0340262009716048,1.67312333817235,Black
texas,3.34763618066297,0.658430123463067,6.72563388190954,Black
utah,0.0106659871788341,0.00156503647842402,0.0293874332074229,Black
virginia,0.876235575938557,0.167800230476497,1.80058049955526,Black
washington,-0.0140895744439872,-0.0570514649083364,0.0037554594622501,Black
wisconsin,0.135342982993266,0.0246232372243663,0.29829159710728,Black
state_sum,21.5004624411505,3.04158029841309,47.0148439789242,Black
alabama,0.148267273424585,0.0172693989831497,0.398194866132022,Hispanic
california,2.2486179345089,0.362606381490514,4.94101853931597,Hispanic
connecticut,0.349666131659686,0.0645603948409727,0.797394052676528,Hispanic
georgia,0.385121929582378,0.0627735608766019,0.837134964998273,Hispanic
iowa,0.0402397212687247,0.00653922443616807,0.0967856495452857,Hispanic
idaho,0.0262704247324879,4.416181637371e-4,0.0792947094390833,Hispanic
illinois,0.403611279570208,0.0714844098392061,0.960615979135282,Hispanic
indiana,0.201462420795684,0.0337778038764674,0.490174524366434,Hispanic
kansas,-0.0171257023408907,-0.101770179460102,0.0380069773416879,Hispanic
kentucky,0.0416857631551834,0.00697628946361079,0.104551387115498,Hispanic
louisiana,0.124796412838153,0.0168566685265701,0.313254240547436,Hispanic
massachusetts,0.548119236943018,0.106516873717553,1.22009138796263,Hispanic
maryland,0.167997088366251,-0.0595141306829008,0.595515869398218,Hispanic
maine,0.00898706134207466,-0.00681870911188638,0.0512327569314081,Hispanic
michigan,0.133060930322871,0.0154423647425719,0.348625563086202,Hispanic
missouri,0.0989833637743806,0.016064337052582,0.261559620409487,Hispanic
mississippi,0.0760013296895066,0.0143751217032694,0.17078130192483,Hispanic
montana,-0.00334473593126598,-0.014770373584197,0.00213340714328007,Hispanic
new hampshire,0.00949958897422501,-0.0175328992215558,0.0524172772688681,Hispanic
new jersey,0.600288550448422,0.0901483811500152,1.46380163044548,Hispanic
new mexico,0.0447339438013683,-0.0301201242457867,0.173920806921013,Hispanic
nevada,0.064436736759833,0.00142783865550313,0.200826064549637,Hispanic
new york,2.22090912367299,0.422632148133965,4.83336836032452,Hispanic
ohio,0.13789034885489,0.024910956918032,0.315564735954886,Hispanic
oklahoma,0.0373551693567591,0.00247831540131652,0.109535472913217,Hispanic
oregon,-0.0593193845948214,-0.171057502457217,-0.00585360285966859,Hispanic
pennsylvania,0.275756006572491,-6.91088725283979e-4,0.825399033436022,Hispanic
rhode island,0.111309164408754,0.0146793654634705,0.277924070346116,Hispanic
texas,5.42354433112072,0.998074933255208,10.853526933539,Hispanic
utah,0.0243996318341022,0.00396835341940839,0.0595076106693473,Hispanic
virginia,0.289263748707256,0.028074172657474,0.768718062157522,Hispanic
vermont,0.00202163833630085,-0.00301485986970884,0.0103254692462007,Hispanic
washington,-0.0636521502679362,-0.225355343794029,0.0174681972512644,Hispanic
wisconsin,0.0774391977153523,0.00882228679169711,0.215291536306489,Hispanic
wyoming,-0.00197810660588017,-0.0108071178987363,0.00312333498194236,Hispanic
state_sum,14.1763154027968,1.74944887050766,31.8812307909214,Hispanic
