state,median,lower_bound,upper_bound
alabama,74.1786587146555,11.8528629840356,178.983215696795
california,223.750375245027,-29.7993198839937,693.956780097133
connecticut,42.0092131987034,6.2563332347141,109.37582505424
georgia,173.128592504356,31.7903566501307,403.329045736591
iowa,18.8129985086964,2.03324998325687,47.4603230778336
idaho,2.20924813661623,-2.22929333593843,9.73108361982599
illinois,162.250108017049,22.8068974460414,407.811443490781
indiana,41.9682607104467,-0.00222819383002561,124.58739633443
kansas,3.97743455653659,-21.213181535919,35.3500352442449
kentucky,38.1234891186425,2.46218836714033,106.216153444577
louisiana,79.4456649220147,12.1872914987346,188.188723459385
massachusetts,99.9861325521563,16.6490381813454,238.745704633313
maryland,26.3732922614625,-8.46478221399278,95.8644201272799
maine,17.278835836388,2.66491740319455,42.3042897639918
michigan,53.4252985966311,-9.78910451457787,180.839241905915
minnesota,11.4666630396548,-17.8471863228279,55.8777899179587
missouri,52.5142115143771,2.88482958041738,145.384246302086
mississippi,57.4416963141904,10.4047734024903,129.445288313324
montana,-0.89014633656357,-4.60977448480804,1.43664825695134
north dakota,0.518577444211596,-1.78120957277874,3.43329264555685
new hampshire,5.04020550403817,-0.472655678480903,16.5737974512627
new jersey,78.2200636606742,4.56615548017704,218.208011337729
new mexico,3.23387775936736,-7.87535944131189,19.7335390716867
nevada,3.01287707910221,-7.45750773910807,18.5491197907979
new york,243.306716526004,32.9397081612754,601.656543457373
ohio,87.1251124760252,3.58014580499051,245.767059686867
oklahoma,26.674369198838,-7.6868840871527,89.8856592610369
oregon,21.664710478965,-16.9225025232503,83.8279331014013
pennsylvania,80.9851207131445,-0.831244237210943,247.374971454521
rhode island,6.835604367263,0.513207398485143,21.2459690650068
south dakota,1.02488305401823,-1.68782716987644,5.19071443594747
tennessee,51.9227533382851,3.9699149491659,139.351353649886
texas,502.731078226146,80.9129268355374,1193.9832269433
utah,9.93476398507678,-2.38231433950443,33.0366708592395
virginia,70.8441223577465,11.4153495523543,173.895544522172
vermont,2.88216279795316,-0.131775561092106,9.02913637080997
washington,0.0899396430021293,-57.07414743615,56.0979319095082
wisconsin,53.7282649239241,7.23106306939834,132.637097887549
wyoming,-0.245859819225365,-3.09931302311577,1.94723106489466
state_sum,2426.9793711256,65.7635986879653,6506.31245844321
