state,median,lower_bound,upper_bound,group
tennessee,27.8111473561063,-2.50991023200721,87.1882403357855,Male
texas,296.465592288355,53.8804398239636,603.852914426023,Male
utah,4.55866323241488,0.740135602444616,11.2260606409626,Male
vermont,0.581785331051835,-0.848435949100579,2.80355645051075,Male
virginia,39.8672125113497,7.41958050980747,90.7020403929803,Male
washington,-9.08610551192523,-32.7842725456669,2.49176697934028,Male
wisconsin,19.4154491180844,3.28137889680462,44.0619364906716,Male
wyoming,-0.314703367863821,-1.77745416310126,0.494785943551842,Male
state_sum,1515.03508235469,146.475962115553,3501.92279070546,Male
alabama,25.9723247494481,5.33943805538537,56.7042332674564,White
arkansas,16.089893197245,2.15177240581142,41.6692193989487,White
california,29.552992591765,5.57344203309284,68.5083876279005,White
colorado,10.6330506865559,1.33961331545555,29.4786889291195,White
connecticut,14.5280635998713,2.66005290793851,35.4209834732756,White
florida,204.898022460636,43.5047261242415,433.807239809314,White
georgia,65.4387876684786,12.5866044909575,136.060259631648,White
idaho,1.9490797743508,0.00337761774412838,6.12428912171952,White
illinois,38.1511810328675,6.50621024526489,88.4444543850584,White
indiana,22.6462676984436,3.95046184625228,57.2245888344916,White
iowa,11.1354430990355,2.0750569023264,23.7617581297042,White
kansas,-3.38114579057729,-19.9766757750719,7.3891332715964,White
kentucky,18.9933547999839,3.56781190515034,42.1318774691673,White
louisiana,26.7043101182389,5.22851821177226,55.4809874214033,White
maine,4.77834933830478,0.747151818406794,12.5315864549213,White
maryland,0.159004075273605,0.00861972401661616,0.493629843598255,White
maryland,7.34267605115114,0.399833538187978,22.2531470949723,White
massachusetts,35.6844860901966,6.46259834706731,78.8949232664503,White
michigan,15.434748104333,1.74643246300079,42.0879200995411,White
minnesota,-4.31373473850451,-16.2024179277373,1.59391242592044,White
mississippi,14.9052351631569,3.05580865039279,31.5110039951641,White
missouri,21.9701007810742,3.71985342223142,54.6329238432575,White
montana,-0.642870419998339,-2.71189432984238,0.430997299553463,White
nevada,1.02232918151528,0.00331719930168785,3.33192694929603,White
new hampshire,0.869555505614836,-1.44536327364846,4.84826327848851,White
new jersey,16.140377644866,2.5924933531971,41.6406725515889,White
new mexico,0.449380932290821,-0.309974370803487,1.86537629260456,White
new york,65.4637880316968,12.3201008216819,145.633582909543,White
north carolina,40.0744614923639,7.60350120068061,91.8558704872734,White
north dakota,-0.366341102291136,-1.82029523659385,0.48126295192331,White
ohio,51.6444818693949,8.65543117873901,112.078685709057,White
oklahoma,5.92869466867144,0.244510741883644,16.7925920438265,White
oregon,-15.6400436063771,-42.7350333984362,-1.28768491731096,White
pennsylvania,20.138780102337,-0.172051521706433,62.6142056177643,White
rhode island,3.37198145683451,0.476339295683127,9.48865375072062,White
south carolina,27.3071045472945,4.95728404289824,62.1688860667952,White
south dakota,-0.111908401209166,-1.66727925769393,1.05827129877105,White
tennessee,21.5380870084183,-0.969319983718861,66.7862038834543,White
texas,137.373029943576,24.3236932444023,283.230454868539,White
utah,4.86114332668191,0.777869623861011,12.4236529633498,White
vermont,0.722383717017529,-1.02721372549959,3.60826865858595,White
virginia,34.3525519850869,6.79289565592578,79.6468180288107,White
washington,-7.64218907780843,-27.7707720049615,2.33590660794152,White
wisconsin,18.310140673798,3.56899369890131,40.8093622520796,White
wyoming,-0.346843223470722,-1.89382151800649,0.554346615983744,White
state_sum,1004.09056680763,64.2417017581321,2368.60172396327,White
alabama,42.7613199984286,7.49370715339117,97.8093948431572,Black
arkansas,13.5224851224185,1.75653891741135,35.6645444018933,Black
california,12.1437034183261,2.16479236276156,30.3204121196985,Black
colorado,2.72325976055496,0.339985478975641,7.65021645261103,Black
connecticut,3.65398639895389,0.61887807922817,9.30790883821426,Black
florida,213.540352405353,42.8083666137191,468.575173368885,Black
georgia,110.554263853085,21.0595959744841,236.343551855709,Black
idaho,0.228726197255372,-6.16361458156343e-4,0.751692971355185,Black
illinois,31.8662668816454,5.11473045543439,76.1890111156585,Black
indiana,6.88737740374919,1.16040650411273,17.9320821648954,Black
iowa,1.56382606027818,0.252798433434743,3.90150506478609,Black
kansas,-0.754552813691902,-4.4257717714681,1.64159349090795,Black
kentucky,4.91608483302118,0.919269229511862,11.4608423096965,Black
louisiana,59.9040229541742,11.056743450971,128.610405441562,Black
maine,0.605194833453753,0.0885739486960974,1.63555755062472,Black
maryland,2.98524287475036,0.174477067005313,8.93795738254012,Black
maryland,14.7530076978801,0.935200456361113,45.7220558269732,Black
massachusetts,7.37013542111723,1.17888313593682,18.3650179780738,Black
michigan,8.82244314077808,0.991723093286297,25.5017703489424,Black
minnesota,-0.744380355465214,-3.59218259800281,0.289417169907678,Black
mississippi,42.3439481584438,8.72782578910486,92.5846957356336,Black
missouri,9.62136874305463,1.58422561419358,24.4333774360881,Black
montana,-0.0554729693908174,-0.240905789450959,0.0391644308755177,Black
nevada,0.58422808988957,0.00336350093104562,2.2137281264457,Black
new hampshire,0.128361503928986,-0.23855785414701,0.730104191445307,Black
new jersey,14.4794919380605,2.14415379507065,37.292728546459,Black
new mexico,0.227362750015421,-0.153376268164748,0.958546481489021,Black
new york,59.8070002140818,11.36936238244,138.424911350454,Black
north carolina,40.8527718431108,6.88189508985097,101.050739498869,Black
north dakota,-0.0689255252719865,-0.337153420997406,0.0969351642446571,Black
ohio,23.0265983014842,4.67278680883155,54.0979759538411,Black
oklahoma,2.64936521789109,0.0738064664983292,7.88918126684817,Black
oregon,-3.48695082472491,-9.81901908060294,-0.32706314490591,Black
pennsylvania,11.2901504329878,0.0648573096448548,36.0443277334711,Black
rhode island,0.345172637443372,0.0416158480201831,1.04039724799503,Black
south carolina,46.5295562714169,7.48913809347595,106.062495636895,Black
south dakota,-0.0259963434278119,-0.347675234363253,0.236406261465103,Black
tennessee,17.0893830833615,-1.2815744732297,57.3141269523609,Black
texas,124.209382187968,21.7641549264136,263.656753871505,Black
utah,0.297700666676207,0.0454310066618634,0.871670626560427,Black
vermont,0.0389943064388024,-0.122674584190825,0.432262519258057,Black
virginia,16.5413275887323,2.79231073631308,39.5908843795884,Black
washington,-0.626843860636803,-2.49047642509922,0.186222072911815,Black
wisconsin,4.81650953904381,0.820109919715403,11.1841395724266,Black
wyoming,-0.0397045369424906,-0.215194730914967,0.0619635773964498,Black
state_sum,947.8775454997,143.324529049797,2202.77678618571,Black
alabama,4.63809283568604,0.431742089801587,13.8365394980699,Hispanic
arkansas,2.68819489024189,0.415326830636212,7.36531247859815,Hispanic
california,52.8060854698399,9.84471558714557,130.6590814739,Hispanic
colorado,4.50834583569745,0.545486045459922,13.3629166452251,Hispanic
connecticut,6.40125956154717,1.12452943181304,16.4151243339782,Hispanic
florida,94.7889137518259,19.3525328002029,212.788654993967,Hispanic
georgia,13.2385440223768,2.38460764938457,30.3690235233069,Hispanic
idaho,0.467221827769283,0.00574638858036686,1.56096395461998,Hispanic
illinois,17.4397081238768,2.68530546931881,43.6857891104869,Hispanic
indiana,3.29694828518652,0.56903758781554,8.89296077114724,Hispanic
iowa,1.73139549569257,0.288013462287724,4.27656084876616,Hispanic
kansas,-0.828960349698309,-4.87575378109736,1.84365027799721,Hispanic
kentucky,1.19544166598578,0.187680030471463,3.19970746900022,Hispanic
louisiana,4.00166951474215,0.535298338399825,10.7817605075444,Hispanic
maine,0.434413391180046,-0.00955883711072057,1.6592467978619,Hispanic
maryland,0.326821576833054,0.0125199076459974,1.13380896347748,Hispanic
maryland,2.56422034644438,0.0923407477207483,8.11000864405701,Hispanic
massachusetts,14.233936133268701,2.3918850455481,33.5223036947142,Hispanic
michigan,2.4506648438545,0.241839834125866,7.21352329989218,Hispanic
minnesota,-0.726740335557667,-2.7144353795142,0.263322637622724,Hispanic
mississippi,2.2697428490434,0.364162587154623,5.55253094649546,Hispanic
missouri,2.58044169377878,0.346824630019208,7.37044383932373,Hispanic
montana,-0.0752376715364596,-0.347881303136008,0.0524117266550251,Hispanic
nevada,0.96445372036757,-0.0121980196623373,3.35725664179333,Hispanic
new hampshire,0.123492214396468,-0.217818624996175,0.764752467716672,Hispanic
new jersey,14.0199495302853,1.99711625337964,37.4255593004428,Hispanic
new mexico,1.28986925754322,-0.825552804776982,5.36903960338018,Hispanic
new york,54.2652532474064,10.3228296316819,126.938740068983,Hispanic
north carolina,11.0811267434755,1.71118965431224,29.2960991246349,Hispanic
north dakota,-0.0308471674640559,-0.164787390995992,0.0432330377459075,Hispanic
ohio,4.86965149448485,0.846979054053624,11.9969637119699,Hispanic
oklahoma,1.49283358161506,0.0599833350101397,4.59620477246416,Hispanic
oregon,-3.92655931935123,-11.7401331479252,-0.261425907046926,Hispanic
pennsylvania,5.77106810545406,-0.011844655781598,18.4977783104675,Hispanic
rhode island,1.16565226243032,0.138390878200625,3.490999997905,Hispanic
south carolina,3.9478946461077302,0.698724416173556,9.42701580561357,Hispanic
south dakota,-0.0143724206573684,-0.200945642919836,0.132300873891483,Hispanic
tennessee,3.69163144606506,-0.267380539294968,12.0185846408594,Hispanic
texas,195.266355972731,38.2338887740704,418.977784215433,Hispanic
utah,0.702037854921197,0.112093099901927,1.86445645546389,Hispanic
vermont,0.0445790679898867,-0.0783814099166516,0.266080034130948,Hispanic
virginia,5.36587537858183,0.557620496266475,16.1042533680328,Hispanic
washington,-2.54025376177532,-9.8181455816747,0.737792378973919,Hispanic
wisconsin,2.66234252444235,0.270215706139225,8.00169347561928,Hispanic
wyoming,-0.0414648418711238,-0.244169711546732,0.062554583310041,Hispanic
state_sum,530.601693295257,65.2396389323723,1273.02336339849,Hispanic
