state,median,lower_bound,upper_bound,median_100k,lower_bound_100k,upper_bound_100k,group
maine,3.00448700089243e-4,4.44141619770239e-5,8.23142464928645e-4,30.044870008924303,4.44141619770239,82.3142464928645,Hispanic
michigan,1.50822561237611e-4,1.68635802684618e-5,4.29739824029652e-4,15.082256123761098,1.6863580268461802,42.973982402965206,Hispanic
missouri,3.38683349158492e-4,5.65483117585236e-5,8.54970335537061e-4,33.868334915849196,5.65483117585236,85.49703355370609,Hispanic
mississippi,7.89898837999635e-4,1.48544134618701e-4,0.00174125954983742,78.9898837999635,14.8544134618701,174.125954983742,Hispanic
montana,-7.74775841749718e-5,-3.32188124549817e-4,4.94352832227553e-5,-7.74775841749718,-33.2188124549817,4.9435283222755295,Hispanic
north carolina,4.33966763361332e-4,8.69788364008253e-5,9.96236417480923e-4,43.3966763361332,8.69788364008253,99.62364174809231,Hispanic
new hampshire,7.10930926080176e-5,-1.20529533976693e-4,3.95410063142553e-4,7.10930926080176,-12.0529533976693,39.5410063142553,Hispanic
new jersey,2.882665680517e-4,4.25721116168765e-5,7.632420257786e-4,28.82665680517,4.25721116168765,76.32420257785999,Hispanic
new mexico,5.33429342314307e-5,-3.62552149610708e-5,2.28513761591599e-4,5.33429342314307,-3.62552149610708,22.851376159159898,Hispanic
nevada,7.5989265000217e-5,2.25730091693908e-7,2.5675044517014e-4,7.598926500021699,0.0225730091693908,25.675044517013998,Hispanic
new york,5.37035424162896e-4,9.05561976342307e-5,0.00125847458078943,53.70354241628961,9.055619763423069,125.847458078943,Hispanic
ohio,4.6706603012029e-4,8.64544787539246e-5,0.00106455908909467,46.706603012029,8.64544787539246,106.45590890946701,Hispanic
oklahoma,1.7610943432283e-4,8.56702397390698e-6,5.25423580573855e-4,17.610943432283,0.8567023973906981,52.5423580573855,Hispanic
oregon,-4.42198584075722e-4,-0.00128946020352284,-3.89145961802612e-5,-44.219858407572204,-128.946020352284,-3.89145961802612,Hispanic
pennsylvania,1.7589064973878e-4,1.45085425985787e-6,5.77578542230921e-4,17.589064973878,0.145085425985787,57.7578542230921,Hispanic
rhode island,2.85036845557677e-4,3.4047970491963e-5,8.56155441270775e-4,28.503684555767702,3.4047970491962998,85.6155441270775,Hispanic
texas,9.80763774023181e-4,1.7183319981765e-4,0.00209607419333717,98.0763774023181,17.183319981765,209.607419333717,Hispanic
utah,1.44112483940786e-4,2.43073327010142e-5,3.70673101803621e-4,14.4112483940786,2.43073327010142,37.0673101803621,Hispanic
vermont,9.53971524175729e-5,-1.42288665422393e-4,4.6971053203889e-4,9.53971524175729,-14.2288665422393,46.971053203889,Hispanic
washington,-1.60067844454064e-4,-5.96433167904846e-4,4.90780926966694e-5,-16.0067844454064,-59.6433167904846,4.90780926966694,Hispanic
wisconsin,3.42248420954126e-4,6.30373538663119e-5,8.11944642722748e-4,34.224842095412605,6.303735386631191,81.1944642722748,Hispanic
wyoming,-6.7031893929177e-5,-3.68360457517085e-4,1.02760344770639e-4,-6.703189392917699,-36.836045751708504,10.2760344770639,Hispanic
iowa,4.38951266081929e-4,8.09764277822937e-5,9.77953638921687e-4,43.895126608192896,8.09764277822937,97.7953638921687,Hispanic
massachusetts,5.70229937157151e-4,1.07557516854672e-4,0.00130930072250501,57.0229937157151,10.7557516854672,130.930072250501,Hispanic
idaho,1.42656630814775e-4,2.25994848137917e-6,4.58996918325773e-4,14.265663081477499,0.22599484813791698,45.8996918325773,Hispanic
virginia,4.62715664060171e-4,8.16709969467415e-5,0.00109678258176317,46.2715664060171,8.167099694674151,109.67825817631699,Hispanic
state_sum,0.0109586230829901,-0.00164048768033907,0.0294665570493964,1095.86230829901,-164.048768033907,2946.65570493964,Hispanic
