state,median,lower_bound,upper_bound
alabama,4.79805186718451,0.445825461421189,14.3391173327406
california,94.8865281126178,-6.54802599679153,298.536169899788
connecticut,7.52203649791686,0.976657091827188,19.5675200674813
georgia,10.6564623028736,1.76172175551493,26.4858583750876
iowa,1.84026159120929,0.204949656850214,5.28927789089343
idaho,0.311377998883357,-0.289920167146187,1.48558028442368
illinois,24.9088218193747,3.29965219101492,67.3443729737557
indiana,3.26374718782453,0.0640381377127724,10.5979421228309
kansas,0.451103958854302,-2.61091201659552,4.3570349030633
kentucky,1.31567161364948,0.0909099635883116,4.30793653552541
louisiana,3.24660218898934,0.411620657978052,9.79128749981244
massachusetts,17.7711623663996,2.96413243534119,44.1592605677322
maryland,2.24056284286402,-0.723084067989647,8.60119320913078
maine,1.02484335890382,-0.0291927501056341,3.52012492575174
michigan,3.80043582809386,-0.558121342064899,13.2600735472689
missouri,3.07158279119145,0.138564770404572,9.74937642269996
mississippi,2.25308926993345,0.422551431448349,5.5643367009798
montana,-0.056747882131331,-0.322552635347079,0.0948644548141541
new hampshire,0.313375841563907,-0.0305029216456672,1.2296305950249
new jersey,19.5163831570972,1.17603542300626,55.9629783015811
new mexico,1.81859788025195,-5.03482010807364,11.0517060873996
nevada,0.857026430280606,-1.84055376948071,5.12056868356416
new york,56.4412169578359,8.46244707643676,144.458933558662
ohio,4.30894102585474,0.245577808474215,12.5418635721029
oklahoma,2.40769245958622,-0.840728664682207,8.38753539711714
oregon,2.83758262623471,-2.12693912794604,11.259492231598
pennsylvania,9.48026764183934,-0.197411334425473,29.1782976981056
rhode island,1.11115776812763,0.0835834699212723,3.3360507375049
texas,190.269726791037,29.3886772946065,451.687396052036
utah,0.773272232709064,-0.258627720046595,2.73060761299378
virginia,5.5398781553276,0.459969228334077,16.9468127200276
vermont,0.121898110606727,-0.00514193298717488,0.415880974385567
washington,-0.029388546767135,-9.1999912613844,8.82293152657467
wisconsin,4.19253751584097,0.39799637373496,13.4928877029754
wyoming,-0.0184747766624873,-0.230510593845858,0.152414316656634
state_sum,483.247284985396,20.1478738170574,1323.82731548209
