state,median,lower_bound,upper_bound,group
california,65.666511798564,11.4340227459373,152.452656094474,Male
connecticut,17.860837395243,2.89737599379851,43.9194560758937,Male
maryland,1.80438739513046,0.091993119420654,5.47303923430376,Male
georgia,116.734802409365,21.5088107077878,243.973134444313,Male
illinois,57.84666569572,10.4781362240688,136.118710863038,Male
indiana,23.113731782555,3.92850149107678,57.5691899379876,Male
kansas,-3.54211048748383,-20.4339346123135,7.93919446958795,Male
kentucky,18.5415914966347,3.32316057777294,41.3878753471078,Male
louisiana,50.4402550652094,9.72817856869662,105.861449440483,Male
maryland,14.8671459169707,0.60600016325877,44.1771635246057,Male
maine,4.05604764486747,0.597624661709045,10.639261362892,Male
michigan,18.4242168240904,2.22529238078788,51.9564180602498,Male
missouri,23.7124581673972,4.04756774075883,57.7703483274187,Male
